tokens,labels
"['A O', 'teenager O', 'was O', 'killed O', 'after O', 'a O', 'truck O', 'hit B-ACCIDENTS', 'his O', 'two-wheeler, O', 'on O', 'an O', 'overbridge O', 'near O', 'KSB O', 'chowk, O', 'Pimpri-Chinchwad. O', 'The O', 'frenzied O', 'mob O', 'of O', 'people O', 'surrounding O', 'the O', 'spot O', 'set O', 'the O', 'truck O', 'on O', 'fire, O', 'damaging O', 'it O', 'partially. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['“The O', 'information O', 'about O', 'the O', 'accident B-VEHICULAR_COLLISION', 'was O', 'received O', 'at O', '8.30 O', 'am O', 'on O', 'Sunday O', 'and O', 'a O', 'police O', 'team O', 'from O', 'Baldev O', 'police O', 'station O', 'rushed O', 'to O', 'the O', 'spot. O', 'Five O', 'had O', 'already O', 'died O', 'on O', 'spot O', 'and O', 'car O', 'was O', 'badly O', 'damaged O', 'with O', 'its O', 'front O', 'portion O', 'smashed O', 'to O', 'pile O', 'after O', 'it O', 'rammed B-VEHICULAR_COLLISION', 'into O', 'rear O', 'of O', 'a O', 'truck O', 'moving O', 'ahead O', 'on O', 'Yamuna O', 'Express O', 'Way O', 'linking O', 'Agra O', 'with O', 'NOIDA’ O', 'informed O', 'Aditya O', 'Shukla, O', 'SP O', 'Rural. O']","['O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['“Malik O', 'was O', 'at O', 'home... O', 'He O', 'was O', 'shot B-SHOOT_OUT', 'in O', 'his O', 'head O', 'and O', 'died O', 'before O', 'reaching O', 'the O', 'hospital,” O', 'said O', 'a O', 'police O', 'officer. O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Irate O', 'residents O', 'smashed O', 'windshields O', 'of O', 'a O', 'private O', 'school O', 'bus O', 'and O', 'thrashed O', 'its O', 'driver O', 'after O', 'the O', 'vehicle O', 'hit B-VEHICULAR_COLLISION', 'a O', 'woman O', 'on O', 'Radaur O', 'road O', 'here O', 'today. O', 'The O', 'victim, O', 'Chandra O', 'Kala O', '(62) O', 'of O', 'Camp O', 'area, O', 'died O', 'later O', 'at O', 'hospital. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['One O', 'of O', 'the O', 'deadliest O', 'fires B-FIRE', 'in O', 'recent O', 'city O', 'memory O', 'happened O', 'elsewhere O', 'in O', 'the O', 'Bronx O', 'in O', '2007. O', 'Nine O', 'children O', 'and O', 'one O', 'adult O', 'died O', 'in O', 'a O', 'blaze B-FIRE', 'sparked O', 'by O', 'a O', 'space O', 'heater. O']","['O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O']"
"['Chandigarh: O', '24-yr-old O', 'woman O', 'hit B-ACCIDENTS', 'by O', 'canter, O', 'dies O', 'on O', 'spot O']","['O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O']"
"['Fire B-FIRE', 'destroys O', 'leather, O', 'textile O', 'warehouse O', 'in O', 'Vellore O']","['B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O']"
"['content:Four O', 'days O', 'ahead O', 'of O', 'the O', 'release O', 'of O', 'Sanjay O', 'Leela O', 'Bhansali’s O', 'Padmaavat, O', 'protests O', 'by O', 'the O', 'Rajput O', 'Karni O', 'Sena O', 'and O', 'other O', 'organisations O', 'against O', 'the O', 'screening O', 'of O', 'the O', 'movie O', 'hit B-RIOTS', 'parts O', 'of O', 'Noida O', 'and O', 'Greater O', 'Noida, O', 'Sunday. O', 'While O', 'at O', 'least O', '15 O', 'bike-borne O', 'protesters O', 'smashed O', 'glass O', 'screens O', 'at O', 'the O', 'DND O', 'toll O', 'plaza, O', 'another O', 'group O', 'gathered O', 'at O', 'Pari O', 'Chowk O', 'in O', 'Greater O', 'Noida O', 'and O', 'blocked O', 'roads, O', 'throwing O', 'traffic O', 'out O', 'of O', 'gear. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RIOTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On O', 'September O', '7, O', 'seven O', 'coaches O', 'of O', 'Jabalpur-bound O', 'Shaktipunj O', 'Express O', 'jumped B-TRAIN_COLLISION', 'the I-TRAIN_COLLISION', 'rails I-TRAIN_COLLISION', 'near O', 'the O', 'Obra O', 'Dam O', 'station O', 'in O', 'Sonbhadra O', 'district O', 'in O', 'Uttar O', 'Pradesh O', 'at O', 'around O', '6:25 O', 'am O', 'while O', 'the O', 'engine O', 'and O', 'power O', 'car O', 'of O', 'the O', 'Ranchi-Delhi O', 'Rajdhani O', 'Express O', 'derailed B-TRAIN_COLLISION', 'near O', 'Minto O', 'Bridge O', 'in O', 'Delhi, O', 'injuring O', 'a O', 'person. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRAIN_COLLISION', 'I-TRAIN_COLLISION', 'I-TRAIN_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRAIN_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Vinod O', 'Kumar, O', 'the O', 'constable O', 'driving O', 'the O', 'WagonR O', 'car O', 'said O', 'that O', 'the O', 'incidet B-VEHICULAR_COLLISION', 't', 'O', 'place O', 'when O', 'they O', 'were O', 'returning O', 'home O', 'to O', 'Pushp O', 'Vihar. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['According O', 'to O', 'preliminary O', 'probe, O', 'the O', 'accident B-VEHICULAR_COLLISION', 't', 'O', 'place O', 'when O', 'the O', 'couple O', 'were O', 'on O', 'their O', 'way O', 'to O', 'the O', 'St O', 'Gregorios O', 'Indian O', 'Orthodox O', 'Church. O']","['O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In O', 'the O', 'second O', 'case, O', 'Bajirao O', 'Kashiram O', 'Bhamre O', '(65) O', 'consumed B-CRIME', 'poison I-CRIME', 'in O', 'Nardane O', 'village O', 'of O', 'Malegaon O', 'taluka. O', 'His O', 'family O', 'owned O', '1.2 O', 'hectare O', 'of O', 'land O', 'and O', 'the O', 'administration O', 'has O', 'no O', 'details O', 'about O', 'any O', 'loan O', 'owed O', 'by O', 'Bhamre. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CRIME', 'I-CRIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'development O', 'ended O', 'the O', 'brief O', 'lull O', 'in O', 'Bhangar, O', 'located O', 'in O', 'South O', '24 O', 'Parganas O', 'district. O', 'In O', 'January O', '2017, O', 'two O', 'villagers O', 'were O', 'killed O', 'in O', 'violence B-RIOTS', 'in O', 'the O', 'area. O', 'Those O', 'leading O', 'the O', 'agitation O', 'then O', 'were O', 'booked O', 'under O', 'several O', 'sections O', 'including O', 'the O', 'Unlawful O', 'Activities O', '(Prevention) O', 'Act. O', 'They O', 'were O', 'granted O', 'bail O', 'in O', 'July O', '2017 O', 'after O', 'they O', 'had O', 'spent O', 'several O', 'months O', 'in O', 'prison. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RIOTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['“We O', 'were O', 'just O', 'passing O', 'by O', 'when O', 'the O', 'policemen O', 'stopped O', 'us. O', 'Then, O', 'a O', 'constable O', 'swung O', 'his O', 'baton O', 'and O', 'hit O', 'our O', 'bike. O', 'My O', 'husband O', 'was O', 'hit O', 'on O', 'his O', 'hand O', 'and O', 'my O', 'little O', 'daughter O', 'fell O', 'off O', 'the O', 'bike. O', 'I O', 'tried O', 'to O', 'stop O', 'the O', 'constable O', 'but O', 'he O', 'pushed O', 'me O', 'aside,” O', 'Sajid’s O', 'wife O', 'told O', 'local O', 'news O', 'channels O', 'outside O', 'the O', 'police O', 'station. O', 'The O', 'incident B-RIOTS', 'led O', 'to O', 'a O', 'heated O', 'verbal O', 'exchange, O', 'after O', 'which O', 'the O', 'couple O', 'reached O', 'the O', 'Ramganj O', 'police O', 'station. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RIOTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A O', '28-year-old O', 'woman O', 'allegedly O', 'committed O', 'suicide O', 'Friday O', 'by O', 'jumping B-CRIME', 'before O', 'a O', 'speeding O', 'metro O', 'train O', 'on O', 'the O', 'Blue O', 'Line O', 'corridor O', 'here, O', 'officials O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CRIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Three O', 'persons O', 'were O', 'killed O', 'and O', '13 O', 'others O', 'injured O', 'when O', 'a O', 'car B-VEHICULAR_COLLISION', 'collided I-VEHICULAR_COLLISION', 'against O', 'a O', 'tourist O', 'van O', 'at O', 'Vadakku O', 'Meikavalpatti O', 'Puthur O', 'Pirivu O', 'near O', 'Meensuriti O', 'on O', 'Wednesday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Last O', 'Saturday, O', 'six O', 'Taliban O', 'militants O', 'attacked B-SURGICAL_STRIKES', 'Kabul’s O', 'Intercontinental O', 'Hotel, O', 'leaving O', '22 O', 'people O', 'dead, O', 'including O', '14 O', 'foreigners. O', 'Some O', '150 O', 'guests O', 'fled O', 'the O', 'gun O', 'battle O', 'and O', 'fire O', 'sparked O', 'by O', 'the O', 'assault O', 'by O', 'climbing O', 'down O', 'bedsheets O', 'tied O', 'to O', 'balconies. O', 'The O', 'US O', 'State O', 'Department O', 'said O', 'multiple O', 'American O', 'citizens O', 'were O', 'killed O', 'and O', 'injured O', 'in O', 'the O', 'attack. B-SUICIDE_ATTACK']","['O', 'O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SUICIDE_ATTACK']"
"['""The O', 'search O', 'party O', 'came O', 'under O', 'fire B-SHOOT_OUT', 'from O', 'the O', 'militants,"" O', 'said O', 'the O', 'police O', 'official. O', '""The O', 'firing B-SHOOT_OUT', 'is O', 'going O', 'on,"" O', 'he O', 'added. O']","['O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'accident B-TRANSPORT_HAZARDS', 'occurred O', 'when O', 'the O', 'family O', 'was O', 'returning O', 'home O', 'from O', 'Thrissur O', 'in O', 'their O', 'car, O', 'they O', 'said. O', 'The O', 'driver O', 'lost O', 'control O', 'of O', 'the O', 'vehicle O', 'which O', 'hit B-TRANSPORT_HAZARDS', 'a O', 'tree O', 'in O', 'the O', 'early O', 'hours. O']","['O', 'B-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Three O', 'couples O', 'among O', '13 O', 'dead O', 'in O', 'Shimla O', 'road B-ACCIDENTS', 'accident I-ACCIDENTS']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'I-ACCIDENTS']"
"['3 O', 'members O', 'of O', 'marriage O', 'party O', 'killed O', 'in O', 'road B-ACCIDENTS', 'accident I-ACCIDENTS', 'in O', 'Punjab O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'I-ACCIDENTS', 'O', 'O']"
"['“Last O', 'night O', 'in O', 'heavy O', 'shelling B-SHOOT_OUT', 'from O', 'Pakistan O', 'side O', 'along O', 'the O', 'LoC O', 'in O', 'Rajouri O', 'area, O', 'four O', 'BSF O', 'Personnel O', 'sustained O', 'splinter O', 'injuries. O', 'Head O', 'Constable O', 'Rai O', 'Singh, O', 'who O', 'was O', 'seriously O', 'injured, O', 'succumbed O', 'to O', 'his O', 'injuries, O', 'while O', 'the O', 'condition O', 'of O', 'another O', 'personnel O', 'was O', 'serious,” O', 'a O', 'BSF O', 'officer O', 'said. O']","['O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['“The O', 'meeting O', 'finalised O', 'an O', 'air B-SURGICAL_STRIKES', 'strike I-SURGICAL_STRIKES', 'on O', 'the O', 'terror O', 'camps O', 'as O', 'the O', 'only O', 'option O', 'to O', 'take O', 'revenge O', 'for O', 'security O', 'personnel O', 'killed O', 'in O', 'Pulwama O', 'attack O', 'and O', 'give O', 'a O', 'big O', 'jolt O', 'to O', 'the O', 'JeM’s O', 'plan O', 'to O', 'carry O', 'out O', 'another O', 'strike O', 'in O', 'India. O', 'Over O', '200 O', 'hours O', 'of O', 'planning O', 'went O', 'into O', 'the O', 'air B-SURGICAL_STRIKES', 'strike I-SURGICAL_STRIKES', 'in O', 'which O', 'every O', 'aspect O', 'was O', 'taken O', 'care O', 'of,” O', 'said O', 'the O', 'source. O']","['O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'I-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'I-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Eight O', 'devotees O', 'from O', 'Punjab O', 'were O', 'killed O', 'when O', 'a O', 'private O', 'vehicle O', 'skidded O', 'off O', 'the O', 'road O', 'and O', 'fell B-TRANSPORT_HAZARDS', 'into I-TRANSPORT_HAZARDS', 'a O', 'gorge O', 'on O', 'the O', 'Chandigarh-Manali O', 'national O', 'highway O', 'in O', 'Bilaspur O', 'district O', 'of O', 'Himachal O', 'Pradesh O', 'on O', 'early O', 'Friday, O', 'the O', 'police O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRANSPORT_HAZARDS', 'I-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Chandigarh: O', 'Fire B-FIRE', 'breaks I-FIRE', 'out I-FIRE', 'in O', 'government O', 'office O', 'building O', 'in O', 'sector O', '17-B, O', 'no O', 'injuries O', 'reported O']","['O', 'B-FIRE', 'I-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'second O', 'blast B-NORMAL_BOMBING', 'caused O', 'minor O', 'injuries O', 'to O', 'two O', 'roadside O', 'vendors O', '- O', 'Sanjay O', 'Kumar O', 'and O', 'Satish O', 'Kumar O', '- O', 'trading O', 'in O', 'readymade O', 'garments, O', 'who O', 'were O', 'packing O', 'off O', 'for O', 'the O', 'day. O', 'While O', 'the O', 'tables O', 'of O', 'both O', 'the O', 'vendors O', 'were O', 'blown O', 'off, O', 'the O', 'blast O', 'caused O', 'a O', 'deep O', 'crator O', 'of O', 'about O', '2.5 O', 'feet. O']","['O', 'O', 'B-NORMAL_BOMBING', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Two O', 'people O', 'were O', 'killed O', 'and O', 'another O', 'was O', 'seriously O', 'injured O', 'when O', 'their O', 'motorcycle O', 'was O', 'hit B-ACCIDENTS', 'by O', 'a O', 'truck O', 'in O', 'the O', 'Kokhraj O', 'area O', 'here, O', 'police O', 'said O', 'Monday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elderly O', 'man O', 'killed O', 'in O', 'road B-ACCIDENTS', 'accident, I-ACCIDENTS', 'driver O', 'of O', 'offending O', 'vehicle O', 'arrested O']","['O', 'O', 'O', 'O', 'B-ACCIDENTS', 'I-ACCIDENTS', 'O', 'O', 'O', 'O', 'O']"
"['When O', 'the O', 'accident B-ACCIDENTS', 't', 'O', 'place, O', 'she O', 'felt O', 'the O', 'car O', 'being O', 'smashed O', 'with O', 'great O', 'force O', 'by O', 'the O', 'Tavera O', 'that O', 'was O', 'parked O', 'behind O', 'theirs O', 'in O', 'which O', 'other O', 'members O', 'of O', 'the O', 'group O', 'were O', 'travelling O', 'and O', 'then O', 'being O', 'dragged O', 'some O', 'distance. O']","['O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['35-year-old O', 'man O', 'died O', 'after O', 'a O', 'truck O', 'allegedly O', 'hit B-VEHICULAR_COLLISION', 'him O', 'near O', 'a O', 'toll O', 'plaza O', 'in O', 'Farrukhnagar O', 'on O', 'Wednesday O', 'night. O', 'The O', 'police O', 'said O', 'the O', 'impact O', 'of O', 'the O', 'collision B-VEHICULAR_COLLISION', 'was O', 'such O', 'that O', 'the O', 'victim’s O', 'forearm O', 'got O', 'severed O', 'at O', 'the O', 'spot. O', 'He O', 'was O', 'rushed O', 'to O', 'a O', 'hospital O', 'where O', 'the O', 'doctors O', 'declared O', 'him O', 'dead O', 'on O', 'arrival. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['SHIMLA: O', 'Six O', 'persons, O', 'including O', 'five O', 'students, O', 'were O', 'killed O', 'on O', 'Saturday O', 'when O', 'a O', 'school O', 'bus O', 'skidded B-TRANSPORT_HAZARDS', 'off I-TRANSPORT_HAZARDS', 'the O', 'road O', 'and O', 'rolled O', 'into O', 'a O', 'gorge O', 'in O', 'Himachal O', ""Pradesh's O"", 'Sirmaur O', 'district, O', 'an O', 'official O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRANSPORT_HAZARDS', 'I-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['According O', 'to O', 'Chandanagar O', 'police, O', 'Srikanth O', 'Reddy O', 'was O', 'a O', 'resident O', 'of O', 'PJR O', 'Enclave O', 'in O', 'Kukatpally. O', 'He O', 'was O', 'a O', 'lab O', 'assistant. O', '“The O', 'incident B-ACCIDENTS', 't', 'O', 'place O', 'around O', '11 O', 'p.m. O', 'on O', 'Monday O', 'when O', 'he O', 'was O', 'going O', 'back O', 'home. O', 'The O', 'bylane O', 'was O', 'in O', 'a O', 'miserable O', 'condition O', 'due O', 'to O', 'which O', 'he O', 'lost O', 'control, O', 'slipped O', 'and O', 'fell O', 'into O', 'the O', 'nala,” O', 'Chandanagar O', 'inspector O', 'B. O', 'Ravinder O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Wife O', 'Of O', 'Major O', 'Killed O', 'In O', 'Fire B-FIRE', 'Set O', 'To O', 'Join O', 'Army. O', ""It's O"", 'Her O', 'Tribute O']","['O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Officers O', 'said O', 'the O', 'driver O', 'hit B-TRANSPORT_HAZARDS', 'the O', 'children O', 'at O', 'speed O', 'as O', 'he O', 'was O', 'driving O', 'away O', 'from O', 'another O', 'location O', 'close O', 'to O', 'the O', 'school, O', 'where O', 'his O', 'vehicle O', 'had O', 'brushed O', 'against O', 'a O', 'pedestrian. O']","['O', 'O', 'O', 'O', 'B-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'trio O', 'was O', 'heading O', 'to O', ""Karthi's O"", 'rental O', 'room O', 'at O', 'Malumichampatti O', 'when O', 'the O', 'accident B-VEHICULAR_COLLISION', 't', 'O', 'place. O', ""Karthi's O"", 'classmates O', 'R O', 'Muneeswaran, O', '20, O', 'a O', 'native O', 'of O', 'Ramanathapuram O', 'district, O', 'S O', 'Hulsan O', 'Kumar, O', '20, O', 'of O', 'Trichy, O', 'and O', 'S O', 'Immanuel O', 'Richard, O', '20, O', 'of O', 'Nagapattinam, O', 'were O', 'following O', 'them O', 'on O', 'another O', 'two-wheeler. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'coalition O', 'and O', 'the O', 'western O', 'governments O', 'who O', 'supply O', 'it O', 'with O', 'arms O', 'have O', 'been O', 'repeatedly O', 'criticised O', 'by O', 'rights O', 'groups O', 'and O', 'conflict O', 'monitors O', 'for O', 'bombing B-NORMAL_BOMBING', 'campaigns O', 'which O', 'have O', 'hit O', 'schools, O', 'health O', 'facilities, O', 'funeral O', 'gatherings O', 'and O', 'wedding O', 'parties, O', 'killing O', 'thousands O', 'of O', 'civilians. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORMAL_BOMBING', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
